Angle (degree),rho (mOhm cm),Delta rho (mOhm cm),rho/rho(theta=0)
103.26736607142857,5.054516903698385,-0.09466206162010771,0.981616086320229
103.26736607142857,5.054531485055656,-0.09464748026283676,0.9816189181031927
103.26736607142857,5.054548640070377,-0.09463032524811599,0.9816222497051502
103.26736607142857,5.054632699863555,-0.09454626545493738,0.9816385745976709
103.26736607142857,5.054688453845602,-0.09449051147289111,0.9816494023398065
103.26736607142857,5.054697460541473,-0.09448150477701933,0.9816511514916485
103.26736607142857,5.054646424317415,-0.09453254100107777,0.981641239965092
103.10319642857142,5.054648997238061,-0.09452996808043146,0.9816417396409945
102.9303482142857,5.0545949585364465,-0.09458400678204626,0.9816312450161273
102.76183928571427,5.054635273521006,-0.09454369179748667,0.981639074416665
102.59333035714285,5.054549927267504,-0.09462903805098843,0.9816224996861931
102.4240982142857,5.054343208713824,-0.09483575660466848,0.9815823537609742
102.25558928571428,5.054108184349013,-0.09507078096947996,0.9815367106853705
102.08780357142857,5.05383756275763,-0.09534140256086232,0.9814841544248083
101.91857142857143,5.0537204793953325,-0.0954584859231602,0.9814614161663235
101.91857142857143,5.0537080421386005,-0.09547092317989225,0.9814590007799453
101.7500625,5.053652716976662,-0.0955262483418311,0.9814482563171267
101.58155357142857,5.0534837397500905,-0.09569522556840226,0.9814154399734515
101.41232142857143,5.053253433143268,-0.09592553217522504,0.981370713113427
101.24453571428572,5.053114048188151,-0.0960649171303416,0.981343643758088
101.07530357142858,5.052975092053142,-0.09620387326535074,0.981316657682066
100.90679464285712,5.052833562997487,-0.0963454023210053,0.9812891719301416
100.7382857142857,5.052711333057092,-0.09646763226140109,0.9812654341767602
100.56977678571427,5.052703613558348,-0.09647535176014443,0.9812639350059612
100.40126785714284,5.052719052555836,-0.09645991276265686,0.9812669333475593
100.40126785714284,5.0526710188093364,-0.09650794650915628,0.9812576049193141
100.23275892857141,5.052562083765889,-0.0966168815526034,0.9812364491109453
100.06424999999999,5.052458296037343,-0.09672066928114997,0.9812162929405644
99.89501785714285,5.052366087188511,-0.09681287812998196,0.9811983854548365
99.72723214285713,5.0523369237371645,-0.09684204158132825,0.9811927217458175
99.55799999999999,5.0523334931763015,-0.09684547214219119,0.9811920555112807
99.38949107142857,5.052259725802514,-0.09691923951597836,0.9811777294654618
99.22170535714285,5.052138783059247,-0.09704018225924571,0.9811542416931233
99.05247321428571,5.052033708133573,-0.09714525718491984,0.9811338355416996
99.05247321428571,5.051947933059965,-0.09723103225852814,0.9811171775319109
98.87890178571428,5.051880599461401,-0.09729836585709162,0.981104100962031
98.71111607142856,5.051869877485099,-0.09730908783339398,0.9811020186929209
98.54188392857142,5.0518634444466795,-0.09731552087181328,0.9811007693600733
98.373375,5.051869877485099,-0.09730908783339398,0.9811020186929209
98.20486607142857,5.051798683768762,-0.09738028154973044,0.981088192466096
98.03635714285713,5.051693180022981,-0.097485785295512,0.9810677030353552
97.86712499999999,5.051539642530701,-0.09763932278779208,0.9810378851763695
97.69861607142856,5.051501043563375,-0.09767792175511758,0.9810303890361916
97.69861607142856,5.051525060436625,-0.09765390488186743,0.9810350532503141
97.53083035714285,5.051667876689407,-0.09751108862908531,0.9810627889832814
97.3615982142857,5.051725345951884,-0.09745361936660846,0.9810739498426851
97.19308928571428,5.0517875329723525,-0.09739143234614023,0.9810860269176688
97.02458035714285,5.051701329078636,-0.09747763623985684,0.9810692856285628
96.85607142857143,5.051570521262478,-0.09760844405601432,0.9810438820026569
96.6875625,5.051443574300898,-0.09773539101759443,0.9810192281767878
96.51833035714286,5.051638283681149,-0.09754068163734342,0.9810570418518537
96.35054464285714,5.051550364507003,-0.09762860081148972,0.9810399674454797
96.35054464285714,5.0512733098772,-0.09790565544129315,0.9809861618520697
96.17625,5.050919915689767,-0.09825904962872567,0.9809175306800298
96.00340178571427,5.050588394275045,-0.09859057104344782,0.9808531473255271
95.83416964285713,5.050471739732855,-0.09870722558563738,0.9808304923463596
95.66638392857142,5.0503688096445245,-0.09881015567396823,0.9808105027346129
95.497875,5.050417272211132,-0.0987616931073605,0.9808199144421752
95.32864285714285,5.050497901443448,-0.09868106387504483,0.9808355731001591
95.16013392857143,5.050618844186715,-0.09856012113177748,0.9808590608724975
94.991625,5.0508410024746855,-0.09833796284380725,0.9809022052824057
94.991625,5.05110604793106,-0.09807291738743285,0.9809536786256629
94.82311607142857,5.051162230733214,-0.09801673458527915,0.9809645896471154
94.65460714285715,5.050975669671813,-0.0982032956466794,0.9809283584221654
94.48609821428572,5.050757800321724,-0.09842116499676834,0.9808860469485196
94.31758928571429,5.050703761620108,-0.09847520369838492,0.9808755523236521
94.14908035714284,5.050743218227649,-0.09843574709084368,0.9808832150224642
93.98057142857141,5.050813125483663,-0.0983658398348295,0.9808967914113381
93.81206249999998,5.05089546999641,-0.09828349532208236,0.9809127831865904
93.64210714285713,5.050771953595691,-0.09840701172280131,0.9808887955952577
93.4735982142857,5.050608980587433,-0.09856998473105971,0.9808571453051131
93.4735982142857,5.050442576281509,-0.09873638903698367,0.9808248286373406
93.30581249999999,5.050401403656733,-0.09877756166175988,0.9808168326781684
93.13224107142855,5.050427565367325,-0.09875139995116733,0.980821913431968
92.96373214285713,5.050413841650269,-0.09876512366822343,0.9808192482076383
92.7952232142857,5.050304906606823,-0.09887405871166965,0.9807980923992697
