Angle (degree),rho (mOhm cm),Delta rho (mOhm cm),rho/rho(theta=0)
101.9859748440917,5.794973294867205,-0.07891874920632258,0.9865644876320211
101.9859748440917,5.794966759404622,-0.07892528466890525,0.9865633750030294
101.7949507017791,5.794928096708147,-0.0789639473653807,0.9865567928772113
101.602279799619,5.794909582994364,-0.07898246107916318,0.9865536410123756
101.41043227738267,5.794656372642924,-0.07923567143060328,0.9865105332484705
101.21858475514632,5.794300789593187,-0.07959125448034055,0.9864499970576334
101.02591385298622,5.793986591569742,-0.07990545250378567,0.9863965064553056
100.83488971067365,5.793738283282993,-0.08015376079053471,0.986354233242777
100.83488971067365,5.793290672388266,-0.08060137168526182,0.9862780297832363
100.6430421884373,5.792923109216309,-0.08096893485721868,0.9862154540380237
100.45119466620098,5.792667721001015,-0.08122432307251248,0.9861719755039652
100.25852376404087,5.792455895675871,-0.0814361483976569,0.9861359133285703
100.06667624180453,5.792248427949453,-0.081643616124075,0.9861005930120134
99.8748287195682,5.792032791362561,-0.0818592527109665,0.9860638819888495
99.68298119733186,5.791657603796094,-0.08223444027743376,0.9860000082295682
99.4911336750955,5.791238310744534,-0.08265373332899362,0.9859286257376169
99.29928615285915,5.790882183228831,-0.08300986084469653,0.9858679968542409
99.29928615285915,5.790527144645056,-0.0833648994284717,0.9858075533559417
99.10743863062282,5.7899945858338855,-0.08389745823964212,0.9857168879492277
98.91559110838648,5.789545343412285,-0.08434670066124283,0.985640406730603
98.72292020622638,5.788909867436851,-0.08498217663667695,0.985532220204418
98.53107268399003,5.7884165157881196,-0.08547552828540805,0.9854482296160603
98.3392251617537,5.788056032544707,-0.08583601152882103,0.9853868591923773
98.14737763951736,5.787637282088092,-0.08625476198543591,0.9853155690744329
97.95470673735726,5.787207642312202,-0.08668440176132552,0.9852424251057208
97.76368259504468,5.786922304726869,-0.08696973934665841,0.9851938478449895
97.76368259504468,5.7865699884729125,-0.08732205560061512,0.9851338678093822
97.56607141334202,5.78607064769858,-0.0878213963749479,0.9850488576031022
97.37422389110567,5.785520119639591,-0.08837192443393693,0.9849551330240909
97.18237636886933,5.785141122682394,-0.08875092139113328,0.984890610735572
96.98970546670922,5.784966326655835,-0.08892571741769295,0.9848608526083801
96.79868132439665,5.784770292714654,-0.08912175135887335,0.9848274788351289
96.60601042223655,5.784488221925105,-0.08940382214842302,0.9847794577296279
96.4141629000002,5.784187092955807,-0.08970495111772081,0.9847281920667527
96.22231537776388,5.783845667892142,-0.09004637618138567,0.9846700662004441
96.22231537776388,5.783431275034253,-0.09046076903927425,0.9845995179413376
96.0247041960612,5.7829308434569775,-0.09096120061655011,0.9845143220314501
95.83285667382486,5.7825709046795275,-0.0913211393940001,0.9844530443003053
95.64100915158852,5.782325318722599,-0.09156672535092891,0.984411234550469
95.44751486950466,5.782079732765669,-0.09181231130785861,0.9843694248006324
95.25649072719209,5.781774790663609,-0.09211725340991883,0.9843175099714574
95.05970292541316,5.781404505161832,-0.09248753891169592,0.9842544707635525
94.86703202325307,5.781024961867655,-0.09286708220587236,0.9841898554639643
94.67600788094049,5.7805403235453605,-0.09335172052816709,0.9841073482747518
94.67600788094049,5.780139544207583,-0.09375249986594447,0.984039117647636
94.48333697878039,5.779849306428575,-0.09404273764495219,0.983989706154059
94.29231283646781,5.779652183555469,-0.09423986051805855,0.9839561469957314
94.09964193430771,5.779396795340176,-0.09449524873335147,0.9839126684616731
93.90779441207135,5.778982402482287,-0.09490964159124093,0.9838421202025666
93.71594688983501,5.778674738050407,-0.09521730602312051,0.9837897419106996
93.52409936759868,5.778544593845925,-0.09534745022760305,0.9837675855272479
93.33225184536234,5.778367073618528,-0.09552497045499919,0.9837373636188327
93.13958094320223,5.778139456909418,-0.09575258716410939,0.9836986130412936
92.9477334209659,5.777805111774299,-0.0960869322992286,0.983641692496515
92.9477334209659,5.777399430371829,-0.09649261370169882,0.9835726273180224
92.750945619187,5.777073796692131,-0.096818247381397,0.9835171898538582
92.55827471702689,5.77688974287317,-0.0970023012003578,0.9834858556349825
92.36642719479056,5.776729649298646,-0.0971623947748812,0.9834586005248576
92.1745796725542,5.776605494219764,-0.09728654985376384,0.9834374637593278
91.98273215031787,5.776359908262835,-0.09753213581069264,0.9833956540094914
91.79088462808153,5.776101253251759,-0.09779079082176878,0.9833516193202027
91.59821372592143,5.776065312885101,-0.09782673118842666,0.9833455006570764
91.40636620368508,5.776023383392844,-0.09786866068068356,0.9833383623760283
91.40636620368508,5.775996702689604,-0.0978953413839232,0.9833338201231167
91.2153420613725,5.775991800624914,-0.09790024344861337,0.9833329855717403
91.02349453913617,5.7767334605603935,-0.09715858351313411,0.9834592493726264
90.83082363697606,5.777609622299083,-0.09628242177444424,0.9836084114158025
90.63897611473972,5.777074885624058,-0.09681715844946925,0.983517375238935
90.44712859250339,5.776449756372951,-0.09744228770057628,0.9834109501895101
90.25528107026705,5.775985267033348,-0.0979067770401798,0.9833318732612795
90.0634335480307,5.77588289433505,-0.09800914973847785,0.9833144448343473
89.87158602579436,5.775993978488767,-0.09789806558476055,0.9833333563418934
89.87158602579436,5.776003780747133,-0.09788826332639466,0.9833350251261156
89.67891512363425,5.776033185651206,-0.09785885842232123,0.9833400311602498
89.48789098132168,5.776064223953174,-0.09782782012035351,0.9833453152719998
89.29522007916158,5.776094719660193,-0.09779732441333433,0.983350507009742
89.10337255692524,5.776163874321654,-0.09772816975187393,0.9833622802362402
88.9115250346889,5.776191645827839,-0.09770039824568855,0.9833670081927598
88.71967751245255,5.776313078576903,-0.09757896549662437,0.9833876814955976
88.52700661029245,5.776525448368011,-0.09736659570551698,0.9834238363635308
88.33515908805612,5.776736184761228,-0.09715585931229942,0.9834597131538492
88.33515908805612,5.776879942485823,-0.09701210158770479,0.9834841871692918
88.14413494574353,5.777064540770746,-0.09682750330278189,0.9835156140807054
87.95146404358343,5.777166369003083,-0.09672567507044505,0.9835329498150998
87.7596165213471,5.77725186138549,-0.09664018268803787,0.9835475044548115
87.56776899911075,5.7773656697400435,-0.0965263743334841,0.9835668797435808
87.37592147687441,5.777537198970823,-0.09635484510270498,0.9835960817155429
87.18407395463807,5.7777174415280355,-0.09617460254549215,0.9836267670866495
86.99222643240174,5.777952136294675,-0.09593990777885253,0.9836667226671877
86.79955553024163,5.778182475333603,-0.09570956873992476,0.9837059367074186
86.60770800800529,5.778434596753113,-0.09545744732041417,0.9837488590862465
86.60770800800529,5.778644244214403,-0.09524779985912435,0.983784550491488
86.4166838656927,5.7788713164575505,-0.09502072761597713,0.983823208376489
86.2240129635326,5.779066261466801,-0.09482578260672625,0.9838563967646629
86.03216544129627,5.779209474725433,-0.0946825693480946,0.9838807780875672
85.83949453913617,5.7796042630665925,-0.09428778100693513,0.9839479887782298
85.64847039682358,5.779875442665852,-0.09401660140767554,0.9839941557144324
85.45085921512093,5.780124841755545,-0.09376720231798252,0.9840366146305687
85.25818831296083,5.780640518379805,-0.09325152569372275,0.9841244059315307
85.06716417064824,5.781065802427985,-0.09282624164554232,0.9841968083599358
85.06716417064824,5.781436632395726,-0.09245541167780136,0.9842599402603791
84.8753166484119,5.781682220223673,-0.09220982384985454,0.9843017503287467
84.68346912617555,5.781795482241247,-0.09209656183228088,0.9843210326064468
84.49162160393922,5.782113493397455,-0.09177855067607243,0.9843751723750741
84.29977408170286,5.7825349643128705,-0.0913570797606571,0.9844469256371792
84.10710317954276,5.783058265331642,-0.09083377874188603,0.98453601495221
83.91525565730643,5.783599535598231,-0.09029250847529635,0.984628163439538
83.71764447560376,5.7841065007670736,-0.08978554330645405,0.9847144716598863
83.52579695336742,5.784386393692768,-0.08950565038075986,0.9847621219952337
83.52579695336742,5.784639057707227,-0.08925298636630075,0.9848051367480694
83.33312605120733,5.785123697900537,-0.08876834617299068,0.9848876442558127
83.14127852897099,5.785526655102172,-0.08836538897135604,0.9849562456530824
82.94943100673464,5.785965552670462,-0.0879264914030653,0.985030965713478
82.75840686442206,5.786432221744936,-0.08745982232859184,0.9851104137303929
82.56655934218573,5.786862950452754,-0.0870290936207736,0.9851837430841819
82.37471181994938,5.787229424692785,-0.08666261938074271,0.985246133444318
82.18204091778928,5.7876803005122754,-0.08621174356125216,0.9853228927405576
81.99019339555294,5.788004300794086,-0.08588774327944204,0.9853780521271074
81.99019339555294,5.788289093913455,-0.08560295016007302,0.9854265366953003
81.79752249339285,5.788726902549817,-0.08516514152371091,0.985501071370619
81.60649835108025,5.789314458036374,-0.08457758603715337,0.9856010996793024
81.41465082884392,5.789798553763723,-0.08409349030980451,0.9856835144945079
81.22197992668382,5.790178639652846,-0.08371340442068131,0.9857482221681033
81.03095578437124,5.7906104591636085,-0.0832815849099191,0.9858217372255
80.83910826213489,5.791021585225715,-0.08287045884781286,0.9858917293293762
80.64643735997478,5.791370632812872,-0.0825214112606556,0.9859511528912221
80.45458983773845,5.791739284916756,-0.08215275915677189,0.9860139140215115
80.45458983773845,5.792284910911057,-0.08160713316247037,0.986106804049147
80.26274231550211,5.792689503381599,-0.08120254069192878,0.9861756838425626
80.07089479326577,5.792927466815036,-0.08096457725849149,0.9862161958968618
79.87822389110568,5.793066322474939,-0.0808257215985888,0.9862398353609276
79.68637636886933,5.793549871865306,-0.08034217220822182,0.9863221571650634
79.49452884663299,5.794147774076192,-0.07974426999733542,0.9864239469505073
79.30268132439664,5.79462261201114,-0.07926943206238768,0.9865047856740291
79.1108338021603,5.795077300963396,-0.07881474311013204,0.9865821941365688
78.91898627992397,5.795571741544055,-0.07832030252947231,0.9866663701100034
78.72713875768763,5.796269838589384,-0.07762220548414334,0.9867852175522258
78.72713875768763,5.796931995268059,-0.0769600488054687,0.9868979463313226
78.5352912354513,5.797415544658425,-0.0764764994151026,0.9869802681354582
78.34262033329118,5.797727564818015,-0.07616447925551295,0.9870333879676323
78.15077281105484,5.798019982331891,-0.07587206174163619,0.9870831705498934
77.95316162935218,5.798258490231294,-0.07563355384223325,0.9871237752967312
77.76131410711584,5.798577043982448,-0.07531500009107983,0.9871780074393657
77.57028996480327,5.798987625578591,-0.07490441849493656,0.9872479068507036
77.37844244256691,5.79939003831426,-0.07450200575926758,0.9873164155554346
77.1857715404068,5.799948188896744,-0.07394385517678348,0.9874114378299838
77.1857715404068,5.800655543734473,-0.07323650033905427,0.9875318613638897
76.99392401817047,5.80132750267151,-0.07256454140201729,0.987646258927208
76.80207649593413,5.801832834442463,-0.07205920963106482,0.9877322890699415
76.61022897369779,5.802075698069573,-0.07181634600395448,0.987773635357086
76.41261779199513,5.802328908421012,-0.07156313565251526,0.987816743120991
76.22077026975877,5.802652364236857,-0.07123967983667079,0.9878718098150019
76.02315908805612,5.8031130423147115,-0.07077900175881613,0.9879502378954634
75.83131156581977,5.8035851560488245,-0.07030688802470308,0.9880306128377624
75.63864066365967,5.804011529028933,-0.06988051504459492,0.9881032006512444
75.63864066365967,5.804393250186964,-0.06949879388656388,0.9881681867209859
75.4476165213471,5.804739575444302,-0.06915246862922597,0.9882271468201399
75.25576899911074,5.8050913472322945,-0.06880069684123313,0.9882870341632087
75.06309809695064,5.805586332278916,-0.06830571179461131,0.9883713028291815
74.87207395463807,5.806172254367584,-0.06771978970594361,0.98847105306025
74.67940305247797,5.806582835963727,-0.06730920810980034,0.9885409524715879
74.48755553024164,5.80689866738506,-0.06699337668846717,0.9885947211515301
74.29570800800529,5.807057672027656,-0.0668343720458715,0.9886217908765783
74.10386048576895,5.807279299611165,-0.06661274446236298,0.9886595218361951
74.10386048576895,5.807723097373128,-0.06616894670039919,0.9887350761294361
73.91118958360885,5.808006257094607,-0.06588578697892089,0.988783282620014
73.7193420613725,5.808323723784851,-0.06556832028867632,0.988837329696103
73.52831791905993,5.808653713192259,-0.06523833088126896,0.9888935087005742
73.33564701689983,5.808823064559184,-0.06506897951434354,0.988922339902383
73.14379949466348,5.809206963581069,-0.0646850804924588,0.9889876967422779
72.95195197242714,5.809612098646558,-0.06427994542696958,0.989056668909701
72.7601044501908,5.810166437967294,-0.06372560610623346,0.9891510423364812
72.56825692795447,5.810785033626835,-0.06310701044669287,0.9892563550754453
72.56825692795447,5.811370955715503,-0.06252108835802428,0.989356105306514
72.37558602579436,5.811931828627804,-0.0619602154457235,0.9894515910437547
72.18373850355802,5.812677301696046,-0.06121474237748181,0.9895785040109403
71.99189098132167,5.813139613171793,-0.060752430901734655,0.9896572101690172
71.8008668390091,5.813241443275147,-0.060650600798380694,0.9896745462219425
71.608195936849,5.813555096832628,-0.06033694724089944,0.9897279441317318
71.41634841461266,5.813673805380855,-0.06021823869267262,0.9897481536533465
71.22450089237631,5.814185126277406,-0.05970691779612203,0.9898352034140016
71.03265337013998,5.814948024127505,-0.05894401994602294,0.9899650828609465
70.84080584790364,5.815446820435873,-0.05844522363765492,0.9900500003746879
70.84080584790364,5.815782798968884,-0.058109245104643215,0.9901071989970819
