Angle (degree),rho (mOhm cm),Delta rho (mOhm cm),rho/rho(theta=0)
103.08301761223203,4.661814730638986,-0.09923608703392439,0.9791566839266739
103.08301761223203,4.661838937376202,-0.0992118802967088,0.9791617682532527
103.08301761223203,4.661770352153923,-0.09928046551898806,0.979147362773264
103.08301761223203,4.661622319014683,-0.09942849865822811,0.9791162702382524
103.08301761223203,4.661565836627847,-0.09948498104506331,0.9791044068095687
102.92047821156609,4.661556836810126,-0.0994939808627846,0.9791025165088628
102.74786999846953,4.6616288364182275,-0.09942198125468327,0.9791176391384795
102.58029619158827,4.6616918351422765,-0.09935898253063424,0.9791308712434205
102.40696877760382,4.6616586285873405,-0.09939218908557024,0.979123896616136
102.23507976539517,4.661518664360506,-0.0995321533124045,0.9790944988566508
102.06750595851392,4.661265735359999,-0.09978508231291183,0.9790413742397976
102.06750595851392,4.661175425814683,-0.09987539185822758,0.9790224058337096
101.89993215163268,4.6611717011270875,-0.09987911654582327,0.9790216235090216
101.72732393853612,4.66125549326886,-0.09979532440405059,0.979039223014883
101.55975013165488,4.661049736535696,-0.10000108113721495,0.9789960063509482
101.39217632477363,4.6609510477762015,-0.10009976989670921,0.9789752779942736
101.2246025178924,4.6610062889559485,-0.10004452871696223,0.9789868807227179
101.05630951012324,4.661212976594429,-0.09983784107848148,0.9790302929118324
100.888735703242,4.660883083157468,-0.10016773451544303,0.9789610028644049
100.72116189636077,4.660392431009619,-0.10065838666329174,0.9788579474326025
100.72116189636077,4.660402982336202,-0.10064783533670862,0.978860163608608
100.55358808947952,4.660600360921518,-0.10045045675139264,0.9789016205459259
100.38601428259828,4.660426878771645,-0.10062393890126575,0.9788651827601268
100.21844047571702,4.660184501097721,-0.10086631657518996,0.9788142743192791
100.04583226262048,4.660469705747848,-0.10058111192506303,0.9788741780382372
99.87825845573923,4.660558774086075,-0.1004920435868355,0.9788928857440858
99.71068464885799,4.660471258323037,-0.10057955934987373,0.9788745041375058
